spkitemid,WORDS,TYPES,%FUNC,%QUESTION,%EXCLAIM,SD_WLEN,AVG_WFREQ,SD_WFREQ,%CC,%CD,%DT,%IN,%JJ,%MD,%NN,%PRP,%RB,%VB,%REPEATED,LM,score2,IS_NATIVE,average_score
3626.0,572.0,204.0,0.5571725571725572,0.0,0.0,2.3375103420284016,7.8217485424858175,1.1848442402087749,0.0279720279720279,0.0174825174825174,0.1171328671328671,0.1171328671328671,0.0541958041958041,0.0174825174825174,0.2395104895104895,0.0384615384615384,0.0454545454545454,0.1713286713286713,0.019108280254777,-2.2044328421770527,5,1,5.0
4264.0,212.0,102.0,0.5528846153846154,0.0,0.0,1.7914315702828052,7.974008982492434,1.4999933594365429,0.0471698113207547,0.0094339622641509,0.0990566037735849,0.1509433962264151,0.0471698113207547,0.0424528301886792,0.2264150943396226,0.0518867924528301,0.0660377358490566,0.2028301886792453,0.0307692307692307,-2.5820968297854257,2,0,2.0
3748.0,367.0,139.0,0.4540059347181009,0.0027247956403269,0.0081743869209809,2.0922848454267275,7.678230073477263,1.7829053312167755,0.0326975476839237,0.0,0.0517711171662125,0.103542234332425,0.0599455040871934,0.0762942779291553,0.2316076294277929,0.0817438692098092,0.0299727520435967,0.1934604904632152,0.0660377358490566,-2.5280873971218605,4,0,4.0
4753.0,811.0,237.0,0.5629228687415426,0.0,0.0,1.7476590455856686,7.420678155670648,2.0409540546530045,0.033292231812577,0.0110974106041923,0.0924784217016029,0.1048088779284833,0.0419235511713933,0.0246609124537607,0.1713933415536374,0.0838471023427866,0.0776818742293464,0.2293464858199753,0.0833333333333333,-2.3500780660345386,4,0,4.0
3401.0,303.0,120.0,0.5313653136531366,0.0066006600660066,0.0,2.144822640132076,7.8724322044788995,1.7742834157914806,0.0495049504950495,0.0,0.0726072607260726,0.0825082508250825,0.0660066006600659,0.0330033003300329,0.1749174917491749,0.0924092409240924,0.0726072607260726,0.1782178217821782,0.0568181818181818,-2.0908296288256203,4,0,3.5
3782.0,384.0,159.0,0.5323529411764706,0.0,0.0,1.6635596760704892,8.029955771342687,1.1010150329149644,0.0286458333333333,0.015625,0.0807291666666666,0.1041666666666666,0.0625,0.0598958333333333,0.1822916666666666,0.09375,0.0546875,0.1822916666666666,0.0267857142857142,-2.218567132000736,4,0,3.5
3789.0,285.0,122.0,0.531496062992126,0.0035087719298245,0.0,2.3478830944299696,7.657421464295738,1.8483691000120213,0.0350877192982456,0.0,0.0912280701754386,0.0771929824561403,0.0491228070175438,0.031578947368421,0.1649122807017544,0.1122807017543859,0.0701754385964912,0.2210526315789473,0.0326086956521739,-2.248580518425326,3,0,3.0
3289.0,299.0,110.0,0.5017793594306049,0.0,0.0,2.107621013499792,7.896074034947826,1.6571451542441529,0.0133779264214046,0.0033444816053511,0.0969899665551839,0.157190635451505,0.0969899665551839,0.0468227424749163,0.2207357859531772,0.0769230769230769,0.040133779264214,0.1638795986622073,0.08,-2.274388456228618,2,0,2.5
3035.0,146.0,90.0,0.5652173913043478,0.0,0.0,2.4700686701901096,7.885378363700691,1.9097758446098336,0.0273972602739726,0.0,0.0958904109589041,0.1095890410958904,0.0547945205479452,0.047945205479452,0.1506849315068493,0.0890410958904109,0.0684931506849315,0.2328767123287671,0.0,-2.3237786513863976,2,0,2.0
3246.0,291.0,131.0,0.6067415730337079,0.0,0.0034364261168384,2.163192907381489,8.048647300553723,1.356427346952274,0.0274914089347079,0.0034364261168384,0.0824742268041237,0.120274914089347,0.0515463917525773,0.0412371134020618,0.1512027491408934,0.120274914089347,0.0687285223367697,0.2061855670103092,0.0235294117647058,-2.118889968360278,3,0,3.0
3461.0,227.0,109.0,0.5104166666666666,0.0044052863436123,0.0044052863436123,2.292134185265751,7.926472896197593,1.6934777405117094,0.013215859030837,0.0220264317180616,0.0704845814977973,0.092511013215859,0.0881057268722467,0.0220264317180616,0.198237885462555,0.0837004405286343,0.0837004405286343,0.145374449339207,0.0,-2.1183452698992564,3,0,3.0
3025.0,320.0,151.0,0.5136054421768708,0.00625,0.0,2.382975331087468,7.815101723125443,1.6121809686034647,0.065625,0.003125,0.05625,0.11875,0.06875,0.01875,0.2,0.053125,0.08125,0.18125,0.0377358490566037,-2.4867351433120812,3,0,3.0
4500.0,142.0,75.0,0.5151515151515151,0.0,0.0,1.3905591426146802,7.602009003757218,1.8971840046465007,0.0774647887323943,0.0422535211267605,0.1056338028169014,0.0704225352112676,0.0422535211267605,0.0070422535211267,0.2183098591549296,0.1408450704225352,0.0704225352112676,0.1830985915492957,0.0,-3.017126600986044,2,0,2.0
3764.0,431.0,147.0,0.5901234567901235,0.0,0.0,2.0000670618234,7.929906584375955,1.5703618715318508,0.0324825986078886,0.0116009280742459,0.1345707656612529,0.1067285382830626,0.0487238979118329,0.0487238979118329,0.1647331786542923,0.099767981438515,0.0440835266821345,0.1948955916473316,0.0467289719626168,-2.1241449463547726,4,0,3.5
3244.0,150.0,76.0,0.489051094890511,0.0,0.0,1.8472201496902017,8.250079036567406,1.0783657343703912,0.0266666666666666,0.0066666666666666,0.0866666666666666,0.1133333333333333,0.0333333333333333,0.0333333333333333,0.2333333333333333,0.0733333333333333,0.06,0.2,0.04,-2.2158614089249307,2,0,2.0
4033.0,528.0,222.0,0.5140997830802603,0.0,0.0,2.262153618210295,7.871818495378599,1.0873274428398716,0.0284090909090909,0.0075757575757575,0.0833333333333333,0.0946969696969697,0.053030303030303,0.034090909090909,0.1893939393939394,0.0814393939393939,0.0643939393939393,0.178030303030303,0.0170454545454545,-2.0640967698614467,5,1,5.0
4726.0,666.0,208.0,0.5083333333333333,0.003003003003003,0.0,2.133619121482454,7.826354459999478,1.3324282999319967,0.0525525525525525,0.006006006006006,0.0705705705705705,0.1066066066066066,0.045045045045045,0.018018018018018,0.2267267267267267,0.0705705705705705,0.054054054054054,0.2027027027027027,0.0769230769230769,-2.3819995008628054,4,0,4.0
2978.0,521.0,188.0,0.5010706638115632,0.0,0.0,1.9614537650884207,8.017954862796396,1.0726002395018368,0.0479846449136276,0.0095969289827255,0.0748560460652591,0.0940499040307101,0.055662188099808,0.0268714011516314,0.218809980806142,0.0614203454894433,0.0748560460652591,0.1842610364683301,0.0522388059701492,-2.165164309102797,4,0,4.0
4302.0,333.0,103.0,0.5932203389830508,0.0,0.0,1.9375958057509464,7.953073433915311,1.8020387763294656,0.015015015015015,0.015015015015015,0.1111111111111111,0.1291291291291291,0.042042042042042,0.033033033033033,0.2012012012012012,0.0960960960960961,0.045045045045045,0.1711711711711711,0.0869565217391304,-2.2405948557140447,3,0,3.0
3755.0,594.0,203.0,0.5579150579150579,0.0117845117845117,0.0,2.0879795191986044,7.8810569704170685,1.2511321544088667,0.0269360269360269,0.0134680134680134,0.0723905723905724,0.1077441077441077,0.0606060606060606,0.0286195286195286,0.1952861952861952,0.0757575757575757,0.0774410774410774,0.1818181818181818,0.064516129032258,-2.0801310991255098,4,0,4.0
3228.0,743.0,219.0,0.5731166912850812,0.0013458950201884,0.0,2.274960184390036,7.948604970932339,1.0978103533494792,0.0282637954239569,0.0040376850605652,0.1157469717362045,0.1130551816958277,0.0497981157469717,0.0376850605652759,0.2126514131897712,0.0390309555854643,0.0592193808882907,0.1924629878869448,0.0581395348837209,-2.083806165978595,4,0,4.0
4672.0,136.0,78.0,0.5078125,0.0,0.0,2.086975982133,7.860644745693268,1.8344243749168017,0.0367647058823529,0.0,0.1029411764705882,0.088235294117647,0.0588235294117647,0.0441176470588235,0.2352941176470588,0.0367647058823529,0.0588235294117647,0.1764705882352941,0.0196078431372549,-2.5568703772639534,3,0,3.0
4604.0,449.0,167.0,0.5654320987654321,0.0022271714922049,0.0,2.270136401319857,7.9059496698237695,1.4100482433754855,0.0334075723830735,0.0022271714922049,0.0712694877505567,0.131403118040089,0.0645879732739421,0.0334075723830735,0.1804008908685968,0.0801781737193764,0.0579064587973273,0.1826280623608017,0.032258064516129,-2.108409275950081,4,0,4.0
4045.0,356.0,163.0,0.5294117647058824,0.0084269662921348,0.0028089887640449,2.349524976447125,7.951176027817455,1.0722815773925567,0.0449438202247191,0.0056179775280898,0.0926966292134831,0.0870786516853932,0.0449438202247191,0.0168539325842696,0.196629213483146,0.0898876404494382,0.0702247191011236,0.2106741573033708,0.0166666666666666,-2.265576090109419,3,0,3.0
3488.0,401.0,148.0,0.5352112676056338,0.0,0.0,2.3031575748352364,7.98928182190818,1.4047340261169918,0.0224438902743142,0.0074812967581047,0.114713216957606,0.1246882793017456,0.0473815461346633,0.0498753117206982,0.1795511221945137,0.0698254364089775,0.0773067331670823,0.1596009975062344,0.0606060606060606,-2.292306443599887,3,0,3.0
3644.0,354.0,132.0,0.5537974683544303,0.0,0.0,1.9696056099159551,8.198803192296248,1.0027819054486824,0.0225988700564971,0.0112994350282485,0.0677966101694915,0.1129943502824858,0.059322033898305,0.0310734463276836,0.2005649717514124,0.0480225988700565,0.0310734463276836,0.2090395480225989,0.0689655172413793,-2.026665709171719,4,0,4.0
3590.0,580.0,183.0,0.5335820895522388,0.0017241379310344,0.0,1.9737351115868167,7.321055168229513,2.1706895868158043,0.0448275862068965,0.0034482758620689,0.0603448275862069,0.1258620689655172,0.0413793103448275,0.0258620689655172,0.1396551724137931,0.096551724137931,0.0775862068965517,0.2448275862068965,0.1007751937984496,-2.771175067698322,2,0,2.0
3586.0,357.0,141.0,0.5705521472392638,0.0196078431372549,0.0,1.8139108296782431,8.166680211636919,0.9117981566514356,0.0392156862745098,0.0224089635854341,0.0616246498599439,0.0952380952380952,0.042016806722689,0.0392156862745098,0.1372549019607843,0.0952380952380952,0.0700280112044818,0.2352941176470588,0.0303030303030303,-1.9392410912041245,3,0,3.0
4696.0,344.0,135.0,0.53125,0.0,0.0,1.861595312997699,7.621594182486159,2.013092983375796,0.0494186046511627,0.0087209302325581,0.0697674418604651,0.0755813953488372,0.0697674418604651,0.0203488372093023,0.2005813953488372,0.0813953488372093,0.0813953488372093,0.2034883720930232,0.0543478260869565,-2.504408463775756,3,0,3.0
3595.0,517.0,188.0,0.5196304849884527,0.0077369439071566,0.0,2.199817242293725,7.895715517931107,1.3885033486665108,0.034816247582205,0.0270793036750483,0.0754352030947775,0.09284332688588,0.0483558994197292,0.0193423597678916,0.2263056092843327,0.0483558994197292,0.0444874274661508,0.1914893617021277,0.0507246376811594,-2.2415862547031846,4,0,4.0
3467.0,582.0,191.0,0.5181644359464627,0.0068728522336769,0.0,2.2789277026933727,7.981607587940602,1.1260948834382185,0.0274914089347079,0.0051546391752577,0.070446735395189,0.1065292096219931,0.0618556701030927,0.0189003436426116,0.1683848797250859,0.0927835051546391,0.0738831615120274,0.2285223367697594,0.0802919708029197,-2.0083794051314654,4,0,4.0
4310.0,196.0,79.0,0.6098901098901099,0.0,0.0,1.9616308039950392,8.17841257591401,1.418062581910264,0.010204081632653,0.010204081632653,0.1275510204081632,0.1275510204081632,0.0714285714285714,0.0561224489795918,0.173469387755102,0.0765306122448979,0.0306122448979591,0.173469387755102,0.0,-2.185481877173733,2,0,2.0
4204.0,235.0,88.0,0.5285714285714286,0.0,0.0,2.195589270537174,7.948499142777572,1.6465494527458715,0.0382978723404255,0.0,0.0808510638297872,0.102127659574468,0.0978723404255319,0.0085106382978723,0.2042553191489361,0.0595744680851063,0.0297872340425531,0.1914893617021277,0.0625,-2.159889825867034,3,0,3.0
3295.0,334.0,104.0,0.5463917525773195,0.0029940119760479,0.0,2.029459118542829,8.268643145704612,1.048324695771131,0.0389221556886227,0.0059880239520958,0.0868263473053892,0.0868263473053892,0.0718562874251497,0.0479041916167664,0.1976047904191616,0.0449101796407185,0.059880239520958,0.1736526946107784,0.1304347826086956,-2.0699496560123807,4,0,3.5
3743.0,341.0,141.0,0.4902597402597403,0.002932551319648,0.0,2.0949057350612166,7.955431432524934,1.6132119180742832,0.0263929618768328,0.0058651026392961,0.093841642228739,0.0821114369501466,0.0263929618768328,0.0410557184750733,0.2170087976539588,0.0909090909090909,0.0469208211143695,0.2170087976539588,0.0594059405940594,-2.188643300418353,3,0,3.0
4428.0,596.0,238.0,0.4828828828828829,0.0016778523489932,0.0,2.4862488461972405,7.831449084928782,1.0681670708699027,0.0318791946308724,0.0016778523489932,0.1191275167785234,0.1073825503355704,0.0788590604026845,0.0285234899328859,0.2231543624161074,0.0402684563758389,0.0369127516778523,0.186241610738255,0.0320855614973262,-2.244178485442576,4,0,4.0
3562.0,340.0,121.0,0.5335570469798657,0.0,0.0,2.1248262792083867,8.095113666194095,1.3137698889360598,0.0411764705882352,0.0,0.0588235294117647,0.1117647058823529,0.0794117647058823,0.0352941176470588,0.1617647058823529,0.1,0.0852941176470588,0.1588235294117647,0.073170731707317,-2.005506474688099,3,0,3.0
3664.0,410.0,177.0,0.5271739130434783,0.0,0.0,2.5048098815145794,7.839548690970931,1.5982352483059712,0.0292682926829268,0.0121951219512195,0.0853658536585365,0.1048780487804878,0.0951219512195122,0.0268292682926829,0.2048780487804878,0.0658536585365853,0.024390243902439,0.1853658536585365,0.040650406504065,-2.2383399487679414,4,0,4.0
3259.0,128.0,70.0,0.5225225225225225,0.0,0.0,1.7704020765639343,8.21248618661185,1.2463897629241318,0.0234375,0.0,0.0546875,0.078125,0.0234375,0.0390625,0.1796875,0.09375,0.0703125,0.2265625,0.0,-2.079504734829112,2,0,2.0
4281.0,548.0,222.0,0.5368852459016393,0.0,0.0,2.5024175357534637,7.5120013503773455,1.7674942378969771,0.0547445255474452,0.0036496350364963,0.0967153284671532,0.083941605839416,0.041970802919708,0.0145985401459854,0.2062043795620438,0.0711678832116788,0.052919708029197,0.1934306569343065,0.0116959064327485,-2.5361483084070584,3,0,3.5
3427.0,311.0,121.0,0.5746268656716418,0.0096463022508038,0.0032154340836012,2.1777079710393994,8.06616185159061,1.3896553016866189,0.0257234726688102,0.0096463022508038,0.0418006430868167,0.1061093247588424,0.0385852090032154,0.0289389067524115,0.1543408360128617,0.1318327974276527,0.090032154340836,0.1832797427652733,0.0235294117647058,-1.9908683274748853,4,0,4.0
3953.0,490.0,195.0,0.5295454545454545,0.0,0.0,2.1811125752963103,7.760903140231818,1.4459927589298167,0.046938775510204,0.0020408163265306,0.0591836734693877,0.1122448979591836,0.0591836734693877,0.0244897959183673,0.2020408163265306,0.1061224489795918,0.0591836734693877,0.1897959183673469,0.0347222222222222,-2.4113362787388004,4,0,4.0
3486.0,114.0,70.0,0.5740740740740741,0.0,0.0,2.242710337307177,8.250521145071335,1.5667198240570548,0.0350877192982456,0.0,0.0789473684210526,0.1403508771929824,0.0614035087719298,0.0263157894736842,0.1666666666666666,0.1052631578947368,0.0701754385964912,0.2017543859649122,0.0,-2.1333126593950698,1,0,1.0
3818.0,286.0,136.0,0.5074626865671642,0.0,0.0,2.4181983429120804,7.886184742830424,1.5151033697696124,0.0244755244755244,0.0,0.0769230769230769,0.0874125874125874,0.0594405594405594,0.0489510489510489,0.1853146853146853,0.0559440559440559,0.0769230769230769,0.2307692307692308,0.0515463917525773,-2.2438869224741365,4,0,4.0
3433.0,367.0,130.0,0.5965417867435159,0.0027247956403269,0.0,2.14661622068634,8.010993229891609,1.4666093810251062,0.0490463215258855,0.0081743869209809,0.1008174386920981,0.1144414168937329,0.0599455040871934,0.0326975476839237,0.1743869209809264,0.0790190735694822,0.0790190735694822,0.1880108991825613,0.0444444444444444,-2.078564427042921,2,0,2.5
4432.0,234.0,110.0,0.5048543689320388,0.0,0.0,2.134907084400948,8.071724320781225,1.1603142096250565,0.0341880341880341,0.0,0.0811965811965812,0.0982905982905982,0.0512820512820512,0.0341880341880341,0.1923076923076923,0.0811965811965812,0.0555555555555555,0.1965811965811964,0.0128205128205128,-2.139826887263316,3,0,3.0
3893.0,573.0,248.0,0.5216494845360825,0.0069808027923211,0.0,2.258090636669342,7.770962350526861,1.3254888786016894,0.0401396160558464,0.0052356020942408,0.0523560209424083,0.1029668411867364,0.0732984293193717,0.0157068062827225,0.1605584642233856,0.1012216404886562,0.0907504363001745,0.1745200698080279,0.0217391304347826,-1.9907588268622471,4,0,4.0
3406.0,495.0,186.0,0.5154867256637168,0.002020202020202,0.0,2.2608443775966167,7.9380639781182385,1.1924679256289947,0.0323232323232323,0.002020202020202,0.0646464646464646,0.0848484848484848,0.0787878787878787,0.0363636363636363,0.1878787878787878,0.0545454545454545,0.0606060606060606,0.2303030303030303,0.0489510489510489,-2.3175927843281467,3,0,3.5
4762.0,421.0,178.0,0.4935064935064935,0.002375296912114,0.0,2.1563541878295127,7.7228632901066865,1.680622808316039,0.0498812351543943,0.004750593824228,0.0783847980997624,0.1068883610451306,0.0760095011876484,0.0380047505938242,0.2232779097387173,0.0546318289786223,0.0475059382422802,0.1852731591448931,0.0387596899224806,-2.5149579980946357,4,0,4.0
3309.0,481.0,189.0,0.5573394495412844,0.0041580041580041,0.0,2.0978002595084866,7.972746540179359,1.262449123622051,0.0249480249480249,0.0041580041580041,0.079002079002079,0.0935550935550935,0.0519750519750519,0.0291060291060291,0.1829521829521829,0.0893970893970894,0.0686070686070686,0.2182952182952183,0.0431654676258992,-2.1050376008109093,4,0,4.0
4212.0,345.0,142.0,0.4801324503311258,0.0115942028985507,0.0,2.210286603559396,8.013127749501267,1.080601216555139,0.0347826086956521,0.0231884057971014,0.0869565217391304,0.072463768115942,0.0695652173913043,0.0405797101449275,0.1913043478260869,0.0463768115942029,0.081159420289855,0.1652173913043478,0.0380952380952381,-2.169630729612812,4,0,4.0
3392.0,251.0,102.0,0.5596330275229358,0.0,0.0,2.3684699409371452,8.048119955921733,1.3211867343223245,0.0677290836653386,0.0079681274900398,0.0796812749003984,0.0876494023904382,0.0557768924302788,0.0079681274900398,0.2231075697211156,0.0836653386454183,0.0557768924302788,0.1673306772908366,0.046875,-2.1462246551312,4,0,3.5
3965.0,710.0,256.0,0.5639344262295082,0.0014084507042253,0.0,2.354326670512433,7.895257114155724,0.9900692702952918,0.0338028169014084,0.0197183098591549,0.1380281690140845,0.1084507042253521,0.0507042253521126,0.0211267605633802,0.2183098591549296,0.056338028169014,0.0450704225352112,0.1507042253521126,0.0203045685279187,-2.194471945649485,4,0,4.0
3883.0,51.0,30.0,0.5,0.0,0.0,2.447273851769669,7.7746464211378274,2.5130911403580307,0.0784313725490196,0.0,0.1568627450980392,0.0980392156862745,0.0196078431372549,0.0588235294117647,0.215686274509804,0.0784313725490196,0.0,0.215686274509804,0.0,-2.804438348800417,1,0,1.0
4051.0,446.0,162.0,0.5125,0.0089686098654708,0.0,1.9035755829490983,7.780527774447209,1.6457778975235295,0.0291479820627802,0.0044843049327354,0.0695067264573991,0.0986547085201793,0.0605381165919282,0.0448430493273542,0.1659192825112107,0.0784753363228699,0.0695067264573991,0.210762331838565,0.089430894308943,-2.3004606606353346,4,0,3.5
4125.0,617.0,197.0,0.5232142857142857,0.006482982171799,0.0016207455429497,2.242839370948698,7.878716477809646,1.3697608825347811,0.0340356564019448,0.0,0.0956239870340356,0.1102106969205834,0.0696920583468395,0.0307941653160453,0.1977309562398704,0.079416531604538,0.0648298217179902,0.1717990275526742,0.08,-2.12279789192369,4,0,4.0
3641.0,182.0,103.0,0.572289156626506,0.0054945054945054,0.0,2.245881377446705,7.9905469827599696,1.611811462311655,0.0714285714285714,0.0054945054945054,0.0549450549450549,0.1153846153846154,0.0714285714285714,0.0164835164835164,0.1483516483516483,0.0989010989010989,0.0659340659340659,0.1923076923076923,0.0151515151515151,-2.1907162877779163,3,0,2.5
3003.0,423.0,193.0,0.5629820051413882,0.0,0.0,2.3066389824944578,7.655289995473881,1.7652255568431607,0.0449172576832151,0.0070921985815602,0.1111111111111111,0.1371158392434988,0.0874704491725768,0.0260047281323877,0.1985815602836879,0.0614657210401891,0.0425531914893617,0.1654846335697399,0.0,-2.3659569448981745,4,0,4.0
3065.0,144.0,83.0,0.5454545454545454,0.0,0.0,2.6650735599397266,7.951596260615141,1.844410327727668,0.0208333333333333,0.0,0.0902777777777777,0.1597222222222222,0.0625,0.0277777777777777,0.1527777777777778,0.0763888888888889,0.0625,0.2222222222222222,0.0,-2.2609624885168644,3,0,3.0
3445.0,407.0,175.0,0.5013333333333333,0.0024570024570024,0.0,2.211411213581852,7.862869324453015,1.4979249510623531,0.0368550368550368,0.0147420147420147,0.0515970515970516,0.1105651105651105,0.0417690417690417,0.0393120393120393,0.1793611793611793,0.085995085995086,0.0786240786240786,0.2285012285012285,0.03125,-2.337277098343588,4,0,4.0
3875.0,698.0,258.0,0.5114006514657979,0.0014326647564469,0.0,2.530490256398705,7.749916399856597,1.1164732206759422,0.0272206303724928,0.0071633237822349,0.0716332378223495,0.1031518624641833,0.0630372492836676,0.0272206303724928,0.2134670487106017,0.0530085959885386,0.0659025787965616,0.1862464183381088,0.027906976744186,-2.0438757302211523,4,1,4.5
3904.0,498.0,199.0,0.5023474178403756,0.0060240963855421,0.0,2.2341400539158065,7.818292872819001,1.4626702862581369,0.0261044176706827,0.0140562248995983,0.0963855421686747,0.108433734939759,0.0542168674698795,0.0200803212851405,0.2088353413654618,0.0763052208835341,0.0281124497991967,0.1987951807228916,0.0457516339869281,-2.229656671485386,4,0,4.0
4130.0,937.0,270.0,0.5168119551681195,0.0032017075773746,0.0021344717182497,1.9785891652329048,7.5867384090063075,1.5552603474812725,0.0202774813233724,0.0010672358591248,0.0672358591248666,0.0811099252934898,0.0608324439701174,0.0384204909284952,0.1696905016008537,0.1216648879402348,0.0416221985058698,0.1953041622198505,0.1221719457013574,-2.1057689218336,4,0,4.0
4268.0,355.0,164.0,0.5350877192982456,0.0,0.0,2.1192437027436504,7.802367552907687,1.5349194897482277,0.0591549295774647,0.0,0.0591549295774647,0.0985915492957746,0.0422535211267605,0.0507042253521126,0.1718309859154929,0.1014084507042253,0.076056338028169,0.2253521126760563,0.017391304347826,-2.357647028455482,3,0,3.0
4569.0,378.0,155.0,0.5474006116207951,0.0079365079365079,0.0,2.294841649846372,8.050798632048842,1.0896048250271957,0.0396825396825396,0.0052910052910052,0.0873015873015873,0.0846560846560846,0.0608465608465608,0.0264550264550264,0.1640211640211639,0.0899470899470899,0.0555555555555555,0.1957671957671957,0.0181818181818181,-2.0147102941457136,4,0,3.5
4698.0,723.0,235.0,0.5578778135048231,0.0013831258644536,0.0,2.464074330666205,7.800105839233653,1.1624551260152884,0.0373443983402489,0.0373443983402489,0.1051175656984785,0.1120331950207468,0.0484094052558782,0.0248962655601659,0.2088520055325034,0.0553250345781466,0.0401106500691562,0.1659751037344398,0.0414507772020725,-2.0984355207313303,4,1,4.5
3105.0,235.0,101.0,0.5728155339805825,0.0127659574468085,0.0,2.339347535990854,8.214536802727853,0.9779205056497424,0.0425531914893617,0.0085106382978723,0.0680851063829787,0.0638297872340425,0.0595744680851063,0.0468085106382978,0.1361702127659574,0.0978723404255319,0.0893617021276595,0.2,0.0298507462686567,-1.9670576810331784,3,0,3.0
4069.0,483.0,163.0,0.5331807780320366,0.0020703933747412,0.0,1.8962396896478304,7.945455096124218,1.3033900791453763,0.041407867494824,0.0269151138716356,0.0579710144927536,0.0973084886128364,0.0496894409937888,0.0269151138716356,0.1697722567287784,0.072463768115942,0.0662525879917184,0.2215320910973084,0.0840336134453781,-2.2893916331415625,3,0,3.5
3414.0,479.0,178.0,0.5754716981132075,0.0020876826722338,0.0,2.1863182104969834,7.919751675181018,1.4800715192736986,0.0292275574112734,0.0041753653444676,0.081419624217119,0.0918580375782881,0.0501043841336116,0.0208768267223382,0.1732776617954071,0.0751565762004175,0.0647181628392484,0.2192066805845511,0.0310077519379844,-2.0194223808585163,4,0,4.0
4146.0,443.0,142.0,0.5670886075949367,0.0135440180586907,0.0,2.00264846272279,7.764773244460826,1.9011666439184047,0.0248306997742663,0.0,0.09255079006772,0.1060948081264108,0.0451467268623024,0.0248306997742663,0.1896162528216704,0.0790067720090293,0.0519187358916478,0.2099322799097065,0.0784313725490196,-2.2025168457273554,3,0,3.0
3002.0,563.0,181.0,0.511482254697286,0.0,0.0,1.9429922546400584,7.938131103030798,1.4318412283754265,0.0248667850799289,0.0177619893428063,0.0763765541740675,0.08348134991119,0.0497335701598579,0.0426287744227353,0.1829484902309058,0.0817051509769094,0.0657193605683836,0.2007104795737122,0.0923076923076923,-2.2173347808085926,3,0,3.0
3199.0,393.0,163.0,0.5187319884726225,0.005089058524173,0.0,2.199041768698176,7.830591372209705,1.5157077420001293,0.0381679389312977,0.0,0.0712468193384223,0.099236641221374,0.0559796437659033,0.0305343511450381,0.2061068702290076,0.0916030534351145,0.0814249363867684,0.1704834605597964,0.0238095238095238,-2.183085200002349,4,0,4.0
4658.0,186.0,94.0,0.5209580838323353,0.0,0.0,2.153175514479995,7.750061600176902,1.68497405524419,0.021505376344086,0.0,0.0698924731182795,0.1129032258064516,0.0376344086021505,0.0376344086021505,0.2795698924731182,0.064516129032258,0.0591397849462365,0.1720430107526882,0.0151515151515151,-2.3866131945193465,3,0,3.0
4738.0,449.0,161.0,0.5956416464891041,0.0022271714922049,0.0,1.9225029122174555,7.9386360878255795,1.445264693897796,0.044543429844098,0.0066815144766147,0.0957683741648107,0.1091314031180401,0.0400890868596882,0.0267260579064588,0.153674832962138,0.111358574610245,0.0645879732739421,0.2115812917594654,0.043859649122807,-2.0555112843709766,3,0,3.0
3176.0,574.0,204.0,0.5719769673704415,0.0,0.0,2.1910862873369803,7.942755683229617,1.2943408549271984,0.0418118466898954,0.0034843205574912,0.0975609756097561,0.1097560975609756,0.0331010452961672,0.0261324041811846,0.1933797909407665,0.0940766550522648,0.0627177700348432,0.186411149825784,0.0408163265306122,-2.2265233672524904,4,0,4.0
3060.0,401.0,129.0,0.5092838196286472,0.0,0.0,2.1054525992076765,8.017095087833066,1.5036389940865331,0.0099750623441396,0.0074812967581047,0.0997506234413965,0.0997506234413965,0.1022443890274314,0.0399002493765586,0.2019950124688279,0.0748129675810473,0.0723192019950124,0.1945137157107232,0.0909090909090909,-2.5518466266797004,4,0,4.0
4623.0,407.0,176.0,0.4795640326975477,0.0,0.0,2.0276617608198024,7.561669712764263,1.7911847202198656,0.027027027027027,0.0024570024570024,0.054054054054054,0.1277641277641277,0.0982800982800982,0.0196560196560196,0.2653562653562653,0.0515970515970516,0.0565110565110565,0.1547911547911548,0.0444444444444444,-2.7943148857611586,4,0,4.0
4279.0,381.0,171.0,0.5055555555555555,0.0,0.0,2.2057724494528967,7.765631614600466,1.4952623021736982,0.0367454068241469,0.0183727034120734,0.0708661417322834,0.1417322834645669,0.0551181102362204,0.0314960629921259,0.2047244094488189,0.0708661417322834,0.0839895013123359,0.1811023622047244,0.0245901639344262,-2.2961889102716166,3,0,3.0
4226.0,693.0,266.0,0.5179738562091504,0.0014430014430014,0.0,2.3059834096688347,7.5745772048448945,1.4258704520045318,0.0548340548340548,0.0086580086580086,0.1038961038961039,0.101010101010101,0.0692640692640692,0.0101010101010101,0.2265512265512265,0.0245310245310245,0.0533910533910533,0.1803751803751804,0.027906976744186,-2.2661972474572303,4,0,4.0
4360.0,226.0,105.0,0.5754716981132075,0.0044247787610619,0.0,2.671406783764536,7.994443157616045,1.7101253221510484,0.0486725663716814,0.0088495575221238,0.079646017699115,0.1017699115044247,0.0619469026548672,0.0309734513274336,0.1725663716814159,0.0752212389380531,0.0752212389380531,0.2123893805309734,0.0149253731343283,-2.3041975292690497,3,0,3.0
4215.0,261.0,95.0,0.6175298804780877,0.0,0.0,2.1254821388639797,8.123703413170025,1.3653894770673358,0.057471264367816,0.0,0.0881226053639846,0.1379310344827586,0.053639846743295,0.0459770114942528,0.2030651340996168,0.0996168582375478,0.0153256704980842,0.1954022988505747,0.0655737704918032,-2.221345774083852,4,0,4.0
