spkitemid,sc1,WORDS,LOGWORDS,TYPES,LOGTYPES,%FUNC,%QUESTION,%EXCLAIM,AVG_WLEN,SD_WLEN,AVG_WFREQ,SD_WFREQ,%CC,%CD,%DT,%IN,%JJ,%MD,%NN,%PRP,%RB,%VB,%MISSPELLED,%REPEATED,LM,IS_NATIVE
719.0,3.0,287.0,2.4578818967339924,119.0,2.0755469613925306,0.5247148288973384,0.0,0.0,4.418250950570342,2.4757319426490234,7.832868549849197,1.7817281374886176,0.0418118466898954,0.0069686411149825,0.0662020905923344,0.1149825783972125,0.0766550522648083,0.0139372822299651,0.1777003484320557,0.1184668989547038,0.0418118466898954,0.2020905923344948,0.0494296577946768,0.0240963855421686,-2.164262717895655,0.0
661.0,4.0,296.0,2.4712917110589387,144.0,2.1583624920952498,0.4922480620155039,0.0,0.0,4.422480620155039,2.1503106070958125,7.722599583457207,1.8312955134734217,0.0405405405405405,0.0202702702702702,0.0777027027027027,0.1216216216216216,0.0506756756756756,0.0405405405405405,0.2263513513513513,0.054054054054054,0.0506756756756756,0.179054054054054,0.0426356589147286,0.0188679245283018,-2.3236873031497445,0.0
591.0,4.0,410.0,2.6127838567197355,168.0,2.2253092817258637,0.5040650406504065,0.0,0.0,4.149051490514905,1.9539426947224672,7.777201627415355,1.6954160248236076,0.0341463414634146,0.024390243902439,0.0902439024390244,0.1024390243902439,0.048780487804878,0.0292682926829268,0.1829268292682926,0.0756097560975609,0.0658536585365853,0.2024390243902439,0.046070460704607,0.0546875,-2.2740440865098592,0.0
1616.0,4.0,481.0,2.682145076373832,220.0,2.342422680822206,0.4160583941605839,0.0,0.0,5.143552311435523,2.7001533765687964,7.544014142981362,1.5404883995537697,0.0311850311850311,0.0166320166320166,0.0561330561330561,0.1018711018711018,0.0665280665280665,0.0062370062370062,0.2619542619542619,0.0478170478170478,0.0831600831600831,0.1683991683991684,0.0145985401459854,0.0109289617486338,-2.298317788104119,0.0
676.0,4.0,256.0,2.4082399653118496,119.0,2.0755469613925306,0.5210084033613446,0.0,0.0,4.159663865546219,2.1301485065888888,7.945309456380277,1.5534890355995847,0.046875,0.0078125,0.06640625,0.15234375,0.05859375,0.0390625,0.20703125,0.1328125,0.02734375,0.17578125,0.042016806722689,0.0375,-2.3661754334783014,0.0
1080.0,4.0,383.0,2.583198773968623,118.0,2.071882007306125,0.4424778761061947,0.0026109660574412,0.0,4.451327433628318,1.955211553827577,7.919072862257277,1.3549710211365542,0.0443864229765013,0.0130548302872062,0.0469973890339425,0.0913838120104438,0.1044386422976501,0.0391644908616188,0.2532637075718016,0.0783289817232376,0.0261096605744125,0.1592689295039164,0.0530973451327433,0.1379310344827586,-2.31894059326083,0.0
852.0,5.0,526.0,2.72098574415374,188.0,2.2741578492636805,0.4781659388646288,0.0,0.0,4.5524017467248905,2.3841005179412216,8.006826172572268,1.0929353453630792,0.0285171102661596,0.0342205323193916,0.0646387832699619,0.1045627376425855,0.0608365019011406,0.0361216730038022,0.2167300380228136,0.0969581749049429,0.0475285171102661,0.1692015209125475,0.0065502183406113,0.0839160839160839,-2.1675719132425386,1.0
1068.0,5.0,565.0,2.7520484478194387,208.0,2.3180633349627606,0.5400763358778626,0.0017699115044247,0.0,4.00763358778626,1.8860523950130483,7.806127233071615,1.3600739466903091,0.0442477876106194,0.0070796460176991,0.0743362831858407,0.0991150442477876,0.0619469026548672,0.0300884955752212,0.1769911504424778,0.1168141592920354,0.0725663716814159,0.2070796460176991,0.032442748091603,0.0451612903225806,-2.2060287997906403,1.0
1281.0,4.0,286.0,2.456366033129043,122.0,2.0863598306747484,0.4516129032258064,0.0069930069930069,0.0034965034965034,4.520161290322581,2.2859133784956573,7.802470434097715,1.8363229101952383,0.0489510489510489,0.0174825174825174,0.0664335664335664,0.0699300699300699,0.0734265734265734,0.0349650349650349,0.2552447552447553,0.0349650349650349,0.0734265734265734,0.1643356643356643,0.064516129032258,0.0344827586206896,-2.545811008592771,0.0
1371.0,6.0,590.0,2.770852011642144,231.0,2.3636119798921444,0.5059760956175299,0.0,0.0033898305084745,4.50597609561753,2.424756968851584,7.464045785667786,1.8931881857412576,0.0423728813559322,0.0322033898305084,0.0694915254237288,0.1016949152542373,0.0796610169491525,0.0322033898305084,0.2050847457627118,0.0711864406779661,0.0694915254237288,0.1610169491525423,0.0358565737051792,0.0220994475138121,-2.386446728263524,1.0
1417.0,5.0,490.0,2.6901960800285143,215.0,2.3324384599156054,0.4644670050761421,0.0122448979591836,0.010204081632653,4.723350253807107,2.3730964467005085,7.698451715503439,1.3800456919347155,0.0326530612244898,0.0448979591836734,0.0755102040816326,0.0673469387755102,0.0530612244897959,0.0183673469387755,0.2306122448979592,0.0551020408163265,0.0591836734693877,0.1775510204081632,0.0228426395939086,0.0114942528735632,-2.286225286453897,1.0
695.0,5.0,411.0,2.6138418218760693,145.0,2.1613680022349757,0.5067024128686327,0.0024330900243309,0.0,4.36461126005362,2.304217411263936,7.939731801611752,1.3289617866560404,0.0170316301703163,0.0072992700729927,0.0900243309002433,0.1070559610705596,0.0608272506082725,0.0316301703163017,0.2238442822384428,0.1046228710462287,0.0340632603406326,0.1970802919708029,0.0187667560321715,0.0648148148148148,-2.018823530272273,1.0
488.0,4.0,372.0,2.5705429398818973,150.0,2.1760912590556813,0.486322188449848,0.0,0.0,4.1337386018237074,2.2598084093950344,7.9604645052700995,1.293763491757082,0.0376344086021505,0.0134408602150537,0.0672043010752688,0.0913978494623656,0.043010752688172,0.0134408602150537,0.2043010752688172,0.0994623655913978,0.1048387096774193,0.1720430107526882,0.0121580547112462,0.0636363636363636,-2.1330719673540344,0.0
1240.0,5.0,502.0,2.7007037171450192,202.0,2.305351369446624,0.5068493150684932,0.0019920318725099,0.0019920318725099,4.219178082191782,2.1040073224767046,7.798753673644582,1.4311852398199338,0.0697211155378486,0.0059760956175298,0.0517928286852589,0.0756972111553784,0.0617529880478087,0.0258964143426294,0.1932270916334661,0.0637450199203187,0.1035856573705179,0.1673306772908366,0.047945205479452,0.0333333333333333,-2.2705763152500804,1.0
1075.0,4.0,368.0,2.5658478186735176,163.0,2.2121876044039577,0.5075987841945289,0.0,0.0,4.261398176291793,2.1249135557878915,7.974795394860682,1.0840087968689005,0.0380434782608695,0.0,0.0733695652173913,0.0978260869565217,0.0679347826086956,0.0190217391304347,0.2201086956521739,0.0652173913043478,0.029891304347826,0.1956521739130435,0.0121580547112462,0.032520325203252,-2.1147914964403016,0.0
1644.0,4.0,378.0,2.577491799837225,154.0,2.187520720836463,0.4792899408284024,0.0026455026455026,0.0026455026455026,4.35207100591716,2.23812021604449,7.956452354701022,1.3354088318237805,0.0343915343915343,0.0158730158730158,0.0555555555555555,0.1005291005291005,0.0687830687830687,0.0079365079365079,0.2354497354497354,0.0978835978835978,0.0634920634920634,0.1878306878306878,0.0236686390532544,0.048076923076923,-2.1939313737020862,0.0
1695.0,4.0,495.0,2.6946051989335684,170.0,2.230448921378274,0.5,0.002020202020202,0.0,4.235576923076923,2.368114239595537,7.944959863573117,1.274875262365862,0.0262626262626262,0.0262626262626262,0.0828282828282828,0.103030303030303,0.0626262626262626,0.0242424242424242,0.2222222222222222,0.098989898989899,0.0444444444444444,0.1575757575757575,0.0408653846153846,0.0454545454545454,-2.185551267081374,0.0
364.0,6.0,679.0,2.8318697742805017,235.0,2.3710678622717363,0.4948096885813149,0.0,0.0117820324005891,4.804498269896193,2.6071860715980213,7.6954822255394975,1.4402442221603653,0.0353460972017673,0.0176730486008836,0.0530191458026509,0.1060382916053019,0.0751104565537555,0.0206185567010309,0.198821796759941,0.0706921944035346,0.0692194403534609,0.1678939617083946,0.0138408304498269,0.0378378378378378,-2.22842895563791,1.0
1597.0,6.0,653.0,2.814913181275074,242.0,2.383815365980431,0.4843205574912892,0.001531393568147,0.0,4.7543554006968645,2.6067334784548484,7.704072271212021,1.310671622493807,0.0367534456355283,0.0137825421133231,0.0857580398162327,0.114854517611026,0.0597243491577335,0.0229709035222052,0.2603369065849924,0.0658499234303215,0.0535987748851454,0.1500765696784073,0.0209059233449477,0.0473684210526315,-2.34181658720686,1.0
979.0,5.0,560.0,2.7481880270062,206.0,2.3138672203691533,0.4852941176470588,0.0035714285714285,0.0142857142857142,4.359243697478991,2.2217268095429263,7.865421057412317,1.147882494031196,0.0339285714285714,0.0196428571428571,0.0785714285714285,0.0857142857142857,0.0446428571428571,0.0214285714285714,0.2125,0.0714285714285714,0.0803571428571428,0.175,0.0063025210084033,0.0566037735849056,-2.1033760254954736,1.0
651.0,4.0,378.0,2.577491799837225,153.0,2.184691430817599,0.5569620253164557,0.0105820105820105,0.0052910052910052,3.9525316455696218,1.9715443849066103,7.795046213947117,1.6816495516646155,0.0343915343915343,0.0238095238095238,0.0873015873015873,0.0899470899470899,0.0449735449735449,0.0158730158730158,0.1825396825396825,0.1058201058201058,0.0449735449735449,0.1878306878306878,0.0348101265822784,0.0363636363636363,-2.493216220149017,0.0
1557.0,4.0,454.0,2.657055852857104,165.0,2.2174839442139063,0.5394736842105263,0.0,0.0,4.142105263157895,2.0002146699196497,8.049821576690785,0.969569534246437,0.039647577092511,0.0352422907488986,0.0748898678414096,0.0947136563876652,0.052863436123348,0.0110132158590308,0.185022026431718,0.0881057268722467,0.052863436123348,0.1938325991189427,0.0026315789473684,0.0588235294117647,-2.005047520255704,0.0
1687.0,5.0,751.0,2.8756399370041685,238.0,2.376576957056512,0.5090361445783133,0.0,0.0039946737683089,4.379518072289157,2.2953467352919823,7.868616908982882,1.2581350846243609,0.0399467376830892,0.014647137150466,0.0838881491344873,0.081225033288948,0.0532623169107856,0.0186418109187749,0.1890812250332888,0.0838881491344873,0.0599201065246338,0.1917443408788282,0.0060240963855421,0.0698924731182795,-2.0493317454197344,1.0
934.0,4.0,393.0,2.5943925503754266,159.0,2.201397124320452,0.4770114942528736,0.0,0.0025445292620865,4.4798850574712645,2.2608990146851555,7.918920923512293,1.2145966708583038,0.0483460559796437,0.0025445292620865,0.0483460559796437,0.0763358778625954,0.0483460559796437,0.0381679389312977,0.2264631043256997,0.0865139949109414,0.0661577608142493,0.2061068702290076,0.028735632183908,0.0333333333333333,-2.2987240693654334,0.0
74.0,4.0,359.0,2.55509444857832,131.0,2.1172712956557644,0.431438127090301,0.0083565459610027,0.0055710306406685,4.3478260869565215,1.8844781282647192,8.004385674944107,1.4151882130110294,0.0250696378830083,0.0,0.0529247910863509,0.0835654596100278,0.0362116991643454,0.022284122562674,0.2061281337047353,0.0807799442896936,0.0891364902506963,0.2089136490250696,0.0133779264214046,0.0842105263157894,-2.0686089005165647,0.0
799.0,4.0,308.0,2.4885507165004443,95.0,1.9777236052888485,0.4904214559386973,0.0,0.0,4.233716475095785,1.938462572676416,7.925137945181785,1.6028487019296438,0.0519480519480519,0.0292207792207792,0.0746753246753246,0.1363636363636363,0.0487012987012987,0.0162337662337662,0.2824675324675325,0.0487012987012987,0.0129870129870129,0.1428571428571428,0.0229885057471264,0.088235294117647,-2.416420436015187,0.0
587.0,5.0,449.0,2.6522463410033232,176.0,2.24551266781415,0.5714285714285714,0.0111358574610245,0.0,4.0,1.99749216202301,7.763296509681648,1.6087014455290412,0.0311804008908686,0.0089086859688195,0.0534521158129176,0.0935412026726058,0.0512249443207126,0.0222717149220489,0.2115812917594654,0.1380846325167037,0.0400890868596882,0.198218262806236,0.0275689223057644,0.0307692307692307,-2.3606598819640783,1.0
513.0,4.0,439.0,2.6424645202421213,174.0,2.2405492482826,0.5195822454308094,0.0,0.0,4.370757180156659,2.490374409768468,7.946067671129018,1.2164294813148908,0.0364464692482915,0.0159453302961275,0.0728929384965831,0.1138952164009111,0.0569476082004555,0.0022779043280182,0.2118451025056948,0.0797266514806378,0.0637813211845102,0.1685649202733485,0.031331592689295,0.0403225806451612,-2.3268693447248165,0.0
1495.0,4.0,334.0,2.523746466811565,126.0,2.1003705451175634,0.5111111111111111,0.0,0.0,4.349206349206349,1.983733294275425,8.047158529568632,1.046374831623739,0.0628742514970059,0.0,0.0628742514970059,0.1077844311377245,0.0628742514970059,0.0389221556886227,0.2305389221556886,0.0748502994011976,0.0718562874251497,0.1916167664670658,0.0349206349206349,0.0681818181818181,-2.225770728984245,0.0
1702.0,4.0,233.0,2.36735592102602,107.0,2.0293837776852097,0.4568527918781726,0.0,0.0,4.1421319796954315,2.106335987497254,8.08471792186959,1.5826622663267478,0.03862660944206,0.0171673819742489,0.0901287553648068,0.0858369098712446,0.0815450643776824,0.0,0.2446351931330472,0.0600858369098712,0.03862660944206,0.2060085836909871,0.0253807106598984,0.04,-2.40022697362936,0.0
21.0,4.0,401.0,2.6031443726201817,179.0,2.2528530309798933,0.5096418732782371,0.0024937655860349,0.0,4.476584022038566,2.3025623313544092,7.790815767867148,1.7083509992620611,0.027431421446384,0.0049875311720698,0.0698254364089775,0.1022443890274314,0.0673316708229426,0.0224438902743142,0.1970074812967581,0.0822942643391521,0.0972568578553616,0.1895261845386533,0.0440771349862259,0.0303030303030303,-2.2309620472639757,0.0
868.0,6.0,535.0,2.7283537820212285,190.0,2.2787536009528293,0.4695652173913044,0.0,0.0,4.532608695652174,2.3043016812442887,7.708986419960456,1.723824676737116,0.0336448598130841,0.0317757009345794,0.1009345794392523,0.119626168224299,0.0635514018691588,0.0093457943925233,0.2635514018691589,0.0373831775700934,0.0654205607476635,0.1532710280373831,0.0282608695652173,0.0652173913043478,-2.415192463549773,1.0
263.0,5.0,573.0,2.7581546219673903,229.0,2.3598354823398884,0.4677103718199608,0.0017452006980802,0.0,4.557729941291585,2.165395417143688,7.771916358050108,1.2356301098984854,0.0488656195462478,0.0296684118673647,0.0715532286212914,0.1221640488656195,0.0645724258289703,0.0122164048865619,0.268760907504363,0.0453752181500872,0.031413612565445,0.1797556719022687,0.0313111545988258,0.0705882352941176,-2.311132787209377,1.0
1362.0,5.0,460.0,2.6627578316815743,194.0,2.287801729930226,0.4705882352941176,0.0021739130434782,0.0,4.664961636828644,2.453198744050745,7.799596438464659,1.3246608553566586,0.0282608695652173,0.0347826086956521,0.0543478260869565,0.1130434782608695,0.0565217391304347,0.0152173913043478,0.2521739130434782,0.0847826086956521,0.05,0.1630434782608695,0.0179028132992327,0.027027027027027,-2.255578484467496,1.0
760.0,4.0,396.0,2.597695185925512,159.0,2.201397124320452,0.5759312320916905,0.0,0.0,4.091690544412607,1.923364040879972,8.018349627801609,1.064315528435848,0.0404040404040404,0.0252525252525252,0.101010101010101,0.1111111111111111,0.0328282828282828,0.0227272727272727,0.1994949494949495,0.0858585858585858,0.0858585858585858,0.1641414141414141,0.0114613180515759,0.0265486725663716,-2.115805395937276,0.0
1545.0,4.0,271.0,2.432969290874406,138.0,2.1398790864012365,0.4895397489539749,0.0,0.0,4.468619246861924,2.137055656769765,7.683287003585646,1.893525270141804,0.051660516605166,0.0,0.03690036900369,0.084870848708487,0.044280442804428,0.018450184501845,0.2435424354243542,0.1143911439114391,0.051660516605166,0.1955719557195572,0.0753138075313807,0.0309278350515463,-2.5944494484920857,0.0
148.0,5.0,330.0,2.5185139398778875,139.0,2.143014800254095,0.4721311475409836,0.0,0.0,4.285245901639343,2.0066966629038463,7.809581356490258,1.6582181464961507,0.0484848484848484,0.009090909090909,0.0666666666666666,0.106060606060606,0.0666666666666666,0.0212121212121212,0.2242424242424242,0.1,0.0787878787878787,0.1818181818181818,0.0557377049180327,0.0588235294117647,-2.5126790126739933,1.0
756.0,4.0,333.0,2.5224442335063197,152.0,2.1818435879447726,0.5128205128205128,0.0,0.0,4.378205128205129,2.1819273669958617,8.034057342775503,1.2452140508329297,0.039039039039039,0.009009009009009,0.045045045045045,0.1501501501501501,0.075075075075075,0.027027027027027,0.2162162162162162,0.081081081081081,0.042042042042042,0.2042042042042042,0.0224358974358974,0.0520833333333333,-2.256389297848657,0.0
1472.0,4.0,291.0,2.4638929889859083,125.0,2.096910013008056,0.5708661417322834,0.0034364261168384,0.0,4.334645669291339,2.2973410838515287,8.091534402844028,1.2413708038210207,0.0446735395189003,0.0034364261168384,0.1099656357388316,0.0927835051546391,0.0412371134020618,0.0240549828178694,0.1993127147766323,0.0721649484536082,0.0343642611683848,0.1958762886597938,0.0157480314960629,0.0,-2.1527657728922183,0.0
977.0,3.0,287.0,2.4578818967339924,107.0,2.0293837776852097,0.496,0.0,0.0,4.26,1.7956614380222131,7.6869391911402944,1.8513264339961728,0.0418118466898954,0.0209059233449477,0.048780487804878,0.0766550522648083,0.0696864111498257,0.0069686411149825,0.2195121951219512,0.0905923344947735,0.1080139372822299,0.1637630662020905,0.06,0.0641025641025641,-2.4354684329769,0.0
1573.0,5.0,587.0,2.7686381012476144,128.0,2.1072099696478683,0.5925925925925926,0.0017035775127768,0.0,4.274074074074074,2.194031059672886,7.963326760101162,1.68358219383434,0.0579216354344122,0.0017035775127768,0.0954003407155025,0.1345826235093696,0.0545144804088586,0.0374787052810902,0.1942078364565588,0.1090289608177172,0.0153321976149914,0.1942078364565588,0.0166666666666666,0.1382978723404255,-2.059879070097686,1.0
283.0,3.0,238.0,2.376576957056512,119.0,2.0755469613925306,0.5495495495495496,0.0,0.0,3.891891891891892,2.0150396296433866,8.020392276803879,1.5761131105648811,0.0252100840336134,0.0042016806722689,0.0630252100840336,0.088235294117647,0.0378151260504201,0.0336134453781512,0.1974789915966386,0.1176470588235294,0.0630252100840336,0.1974789915966386,0.027027027027027,0.0375,-2.3489247849175583,0.0
1098.0,4.0,425.0,2.628388930050312,167.0,2.222716471147584,0.5086705202312138,0.0,0.0,4.242774566473988,2.0818559252956,7.963498514670187,1.111148935137305,0.0211764705882352,0.028235294117647,0.0494117647058823,0.1176470588235294,0.0517647058823529,0.0094117647058823,0.2188235294117647,0.1129411764705882,0.0517647058823529,0.1717647058823529,0.0202312138728323,0.032258064516129,-2.3616931706617565,0.0
71.0,5.0,474.0,2.675778341674085,174.0,2.2405492482826,0.5290023201856149,0.0021097046413502,0.0,4.2877030162412995,2.044927415469426,7.704235808288437,1.7816239895854349,0.0295358649789029,0.010548523206751,0.0843881856540084,0.1329113924050632,0.0274261603375527,0.0274261603375527,0.2468354430379747,0.0843881856540084,0.0379746835443038,0.181434599156118,0.025522041763341,0.0314960629921259,-2.2224071812103383,1.0
609.0,4.0,282.0,2.450249108319361,127.0,2.103803720955957,0.5546875,0.0,0.0,4.10546875,2.2080749744457133,8.071926851406946,1.1348612124991575,0.0567375886524822,0.0070921985815602,0.0851063829787234,0.1063829787234042,0.0496453900709219,0.0141843971631205,0.2092198581560284,0.1063829787234042,0.0460992907801418,0.1879432624113475,0.0078125,0.0232558139534883,-2.433343676469761,0.0
459.0,4.0,323.0,2.509202522331103,148.0,2.1702617153949566,0.5071428571428571,0.0,0.0030959752321981,4.071428571428571,1.9333274689097075,7.977576111830543,1.1288857869920093,0.0371517027863777,0.0123839009287925,0.0773993808049535,0.1083591331269349,0.0526315789473684,0.0371517027863777,0.1981424148606811,0.1083591331269349,0.0526315789473684,0.1578947368421052,0.0142857142857142,0.008695652173913,-2.4772263171990163,0.0
1733.0,4.0,262.0,2.4183012913197452,109.0,2.037426497940624,0.451063829787234,0.0,0.0,4.536170212765957,2.328767871818668,7.874276924195403,1.6467408140237572,0.0076335877862595,0.0,0.1106870229007633,0.1106870229007633,0.0954198473282442,0.0305343511450381,0.2442748091603053,0.0610687022900763,0.0114503816793893,0.1870229007633588,0.0170212765957446,0.0476190476190476,-2.214297382996308,0.0
1486.0,4.0,363.0,2.5599066250361124,138.0,2.1398790864012365,0.5765472312703583,0.0110192837465564,0.0,4.0162866449511405,2.1085513550439017,8.164716912777331,1.1436982909241475,0.0413223140495867,0.0110192837465564,0.0688705234159779,0.0826446280991735,0.071625344352617,0.0330578512396694,0.1597796143250688,0.1074380165289256,0.0826446280991735,0.1818181818181818,0.0,0.0294117647058823,-1.7696166351618876,0.0
470.0,4.0,387.0,2.5877109650189114,153.0,2.184691430817599,0.4877300613496933,0.0,0.0025839793281653,4.386503067484664,2.1559595059033194,7.843703894766362,1.5213202597023832,0.0361757105943152,0.0439276485788113,0.0723514211886304,0.1188630490956072,0.0645994832041343,0.0180878552971576,0.2196382428940568,0.0749354005167958,0.0335917312661498,0.1912144702842377,0.0184049079754601,0.0695652173913043,-2.2956194317726584,0.0
1320.0,5.0,674.0,2.82865989653532,241.0,2.3820170425748683,0.5067114093959731,0.0014836795252225,0.0,4.404362416107381,2.2995289340034395,7.683280592846692,1.6928698465016845,0.0326409495548961,0.0059347181008902,0.0845697329376854,0.1053412462908012,0.0519287833827893,0.0281899109792284,0.2091988130563798,0.0697329376854599,0.0712166172106825,0.1839762611275964,0.0369127516778523,0.0432432432432432,-2.160117009988547,1.0
1245.0,5.0,407.0,2.60959440922522,156.0,2.1931245983544616,0.5384615384615384,0.0049140049140049,0.0,4.353276353276353,2.2809715355196984,7.890133767082503,1.5937393022908983,0.027027027027027,0.027027027027027,0.0589680589680589,0.0933660933660933,0.0491400491400491,0.0147420147420147,0.226044226044226,0.0835380835380835,0.0589680589680589,0.2162162162162162,0.0227920227920228,0.0545454545454545,-2.4950902701171898,1.0
1479.0,3.0,299.0,2.4756711883244296,102.0,2.008600171761917,0.5791366906474821,0.0,0.0,4.100719424460432,1.865224981236817,7.979661117039398,1.5880248697932644,0.0301003344481605,0.0133779264214046,0.0334448160535117,0.0969899665551839,0.0334448160535117,0.060200668896321,0.1438127090301003,0.1337792642140468,0.0869565217391304,0.217391304347826,0.0323741007194244,0.0461538461538461,-2.2511553987878856,0.0
1532.0,3.0,277.0,2.4424797690644486,141.0,2.1492191126553797,0.5059288537549407,0.0,0.0,4.256916996047432,2.027771996500145,8.06095176315213,1.1127558041999903,0.0361010830324909,0.003610108303249,0.0613718411552346,0.0866425992779783,0.0830324909747292,0.0252707581227436,0.2274368231046931,0.0830324909747292,0.0541516245487364,0.1985559566787003,0.0158102766798418,0.0098039215686274,-2.1884010856279588,0.0
1050.0,6.0,608.0,2.783903579272735,265.0,2.423245873936808,0.490530303030303,0.0082236842105263,0.0,4.660984848484849,2.488730770544552,7.5233955561639325,1.737999183484208,0.0427631578947368,0.0180921052631578,0.09375,0.0756578947368421,0.0625,0.0115131578947368,0.2319078947368421,0.0871710526315789,0.0592105263157894,0.1792763157894736,0.0284090909090909,0.0238095238095238,-2.4315767300490188,1.0
724.0,4.0,271.0,2.432969290874406,121.0,2.0827853703164503,0.4729729729729729,0.007380073800738,0.0,4.5,2.233548463485567,7.9222648734673715,1.4749434505424943,0.022140221402214,0.044280442804428,0.077490774907749,0.0959409594095941,0.018450184501845,0.014760147601476,0.2656826568265683,0.081180811808118,0.029520295202952,0.1845018450184501,0.0225225225225225,0.0337078651685393,-2.3286118582000035,0.0
994.0,4.0,458.0,2.660865478003869,175.0,2.2430380486862944,0.5217391304347826,0.0021834061135371,0.0,4.268542199488492,1.9773675110597548,8.012026180552692,1.2617710598907352,0.0393013100436681,0.0283842794759825,0.0960698689956332,0.111353711790393,0.0502183406113537,0.0283842794759825,0.1877729257641921,0.0786026200873362,0.0829694323144104,0.1659388646288209,0.0127877237851662,0.059322033898305,-2.422519011420881,0.0
288.0,4.0,382.0,2.582063362911709,147.0,2.167317334748176,0.5373563218390804,0.0,0.0,4.278735632183908,2.160222053612604,7.944099867233554,1.3400599905474089,0.0235602094240837,0.0,0.1047120418848167,0.1073298429319371,0.0497382198952879,0.0104712041884816,0.206806282722513,0.1073298429319371,0.0837696335078534,0.1780104712041884,0.0632183908045977,0.0467289719626168,-2.010525912594097,0.0
701.0,4.0,383.0,2.583198773968623,163.0,2.2121876044039577,0.5149700598802395,0.0026109660574412,0.0,4.251497005988024,2.185193952323792,8.01565370176921,1.3355336610794113,0.02088772845953,0.0234986945169712,0.0600522193211488,0.1122715404699739,0.0574412532637075,0.0261096605744125,0.1749347258485639,0.1279373368146214,0.0574412532637075,0.2062663185378589,0.0239520958083832,0.024390243902439,-2.197353928804842,0.0
490.0,4.0,597.0,2.775974331129369,219.0,2.3404441148401185,0.4739884393063584,0.0033500837520938,0.0,4.13102119460501,2.151797455732047,7.784333753579498,1.3963058908704136,0.0284757118927973,0.0234505862646566,0.0770519262981574,0.0971524288107202,0.0552763819095477,0.0217755443886097,0.1993299832495813,0.0938023450586264,0.0586264656616415,0.1725293132328308,0.0134874759152215,0.0647058823529411,-2.2848818357442,0.0
768.0,4.0,470.0,2.6720978579357166,141.0,2.1492191126553797,0.5540229885057472,0.0,0.0,4.190804597701149,1.9717331301498653,7.908015701115434,1.6747152196114952,0.0234042553191489,0.0085106382978723,0.0574468085106383,0.1234042553191489,0.0957446808510638,0.0404255319148936,0.1872340425531914,0.1170212765957446,0.0553191489361702,0.1787234042553191,0.0183908045977011,0.1157894736842105,-2.1482958789703632,0.0
1270.0,4.0,302.0,2.4800069429571505,130.0,2.113943352306837,0.5433962264150943,0.0,0.0033112582781456,4.335849056603774,2.3173744365343474,8.012038037432436,1.3171968600875748,0.0529801324503311,0.0066225165562913,0.0794701986754966,0.1324503311258278,0.076158940397351,0.0231788079470198,0.2251655629139073,0.0695364238410596,0.0231788079470198,0.1655629139072847,0.0113207547169811,0.0109890109890109,-2.1718695196929105,0.0
1628.0,5.0,536.0,2.72916478969277,189.0,2.2764618041732443,0.5158562367864693,0.0,0.0,4.357293868921777,2.302961296206012,7.994711988320413,1.2953888635992974,0.0391791044776119,0.003731343283582,0.0578358208955223,0.0932835820895522,0.0485074626865671,0.0186567164179104,0.2033582089552238,0.1212686567164179,0.0690298507462686,0.1716417910447761,0.0211416490486258,0.0291970802919708,-2.169241558987597,1.0
1523.0,4.0,269.0,2.4297522800024085,114.0,2.0569048513364727,0.5992366412213741,0.0,0.0037174721189591,3.8282442748091614,1.9214249963674608,8.034978069114915,1.5357975549429288,0.0408921933085501,0.0074349442379182,0.0669144981412639,0.1226765799256505,0.0669144981412639,0.037174721189591,0.1784386617100371,0.1412639405204461,0.0631970260223048,0.1858736059479553,0.0267175572519084,0.0138888888888888,-2.6443579776245563,0.0
3.0,4.0,306.0,2.48572142648158,141.0,2.1492191126553797,0.52,0.0,0.0,4.316363636363636,2.3178958825439184,8.092087844913745,0.9997217862941444,0.0522875816993464,0.022875816993464,0.088235294117647,0.1045751633986928,0.065359477124183,0.0130718954248366,0.2483660130718954,0.0522875816993464,0.0457516339869281,0.1666666666666666,0.0036363636363636,0.03,-2.2697097403378934,0.0
1025.0,4.0,375.0,2.5740312677277197,166.0,2.220108088040055,0.4791666666666667,0.0,0.0026666666666666,4.508928571428571,2.3068049011654232,7.797674838065816,1.5109588492825243,0.0373333333333333,0.0053333333333333,0.072,0.0906666666666666,0.0906666666666666,0.0373333333333333,0.192,0.08,0.0586666666666666,0.1786666666666666,0.0148809523809523,0.024,-2.0328123292230127,0.0
570.0,4.0,542.0,2.733999286538387,182.0,2.2600713879850747,0.5527426160337553,0.0018450184501845,0.0,3.9599156118143455,1.9477556036661303,7.715413197807312,1.6000038990191414,0.0535055350553505,0.0239852398523985,0.0608856088560885,0.0904059040590406,0.0387453874538745,0.0313653136531365,0.1752767527675277,0.1236162361623616,0.0719557195571955,0.1808118081180812,0.0295358649789029,0.0652173913043478,-2.4469876380872644,0.0
458.0,4.0,319.0,2.503790683057181,140.0,2.146128035678238,0.4714285714285714,0.0,0.0,4.485714285714286,2.387424536685369,7.836364209112966,1.3559432243869531,0.0470219435736677,0.0,0.0658307210031347,0.0877742946708464,0.0783699059561128,0.0532915360501567,0.2037617554858934,0.0940438871473354,0.0595611285266457,0.1442006269592476,0.0214285714285714,0.0294117647058823,-2.322358708945842,0.0
